0x2048ede83b630846e01bd773a8b3dff68489aa4f,,Shoob,SHOOB,18
0xf4865e69783848bb99f2899aaf42de5da37afaa2,,LEAVE ME ALONE,LMA,18
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,,Bounce Token,Auction,18
0x57ab1ec28d129707052df4df418d58a2d46d5f51,,Synth sUSD,sUSD,18
0x5876ef1e155b8b28935965672cd185849332b77c,,Orca DeFi Index,ORCA,18
0x45c726c50c94d629ea5db273dd2039607d843e13,,BCSS Token,BCSS,18
0xb018e86097d5663af3510460aa1a53f2c893a30c,,ScarceCoin,SCARCE,18
0x12d7b28a055621f4ba0c146d1728082ecf1b9390,,TREAT,TREAT,18
0x0f10e6ec76346c2362897bfe948c8011bb72880f,,Waifusion,WAIFU,18
0x6807d7f7df53b7739f6438eabd40ab8c262c0aa8,,FORCE,FORCE,18
0x2b28e6a90782f970937e17668c6385c32ec3f773,,Fragmented Angry Peach Man,FAP,18
0xd4e52512b756f5dd4c98f3472c24e88061ee711b,,LASER COIN,LASER,18
0x8808f054454a28c451db3de68672b0a964abd0a9,,PlugCoinCash,PCH,18
0x1738acd3323f5bd9b0c760b2871d0f0876116a87,,Toeken,TOEKEN,18
0xb98217f7f050aad1696467a1559e726381879f33,,World of Women,WOW,18
0x616fe98349783f1975361d5eb827ef31f90b47b6,,COUSIN CRYPTO NFT,CUZ,18
0x686ddececc39e1ff33eadfb4bfd059a44cc700ca,,DeFi SISMO,SISMO,18
0xb29663aa4e2e81e425294193616c1b102b70a158,,Ludena Protocol,LDN,18
0xb58dfbb72e648a0b035b8c85b3628123cc9bb881,,MIS2,MIS2,18
0x98401e4314e069c06078e76d62ca4141621bf414,,SANDO,SANDO,18
0x37472814e5c6146e6ca7ed1753cd1b18b733e5d4,,Wrapped Blurt,WBLURT,3
0xb5e09e6bf6a5e96934b3fd99a40f7edaca1173ed,,divinedao,DIVINE,18
0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,,XRUNE Token,XRUNE,18
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,,Ethereum Name Service,ENS,18
0xb915f83f5744c3317add69f8b2653dd35c25cd26,,Mars Genesis,MARS,18
0x37cbd6159b9c49445f2a2734db9bfb53700a562e,,DS-ProxyCash,DS-Proxy,18
0x7500b968d6606ae1437c5f099dcd6367e4a45211,,KIRA CAVA INU,KIRA,18
0xf18ade29a225faa555e475ee01f9eb66eb4a3a74,,Punk-Zombie,PUNK-ZOMBIE,18
0xa2120b9e674d3fc3875f415a7df52e382f141225,,Automata,ATA,18
0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2,,Capsule Coin,CAPS,18
0xafa004f6af7866c201c64c935079ab22a50f6c13,,Wikipedia DAO,Wiki,18
0x9d47894f8becb68b9cf3428d256311affe8b068b,,$ROPE,$ROPE,18
0x469861bdfd02e7ebce7cdeb281e8eec53069cf5f,,Flame,XFL,18
0xc51a271900d6e7fa0e11e2f4b59f066d40969fe9,,Erotore,ERO,3
0xfc4e558e2f96516e8e61c6c191aed57d0cb5a4d7,,LUT,LUT,18
0xf8eb56c7e4e3c885c905a19583bf41644d35aa0a,,Pixls,PIXLS,18
0xfc10b3a8011b00489705ef1fc00d0e501106cb1d,,uGAS September 21,uGAS-0921,18
0xd8e622f13d8066947c718d0cdf52addb89a21053,,uSPAC10,uSPAC10,6
0xb4fbed161bebcb37afb1cb4a6f7ca18b977ccb25,,DOGEswap,DOGES,18
0xd75a2bd94203a6cbe9dbce0f807e5e5b877b34b5,,We are All Going to Die (VOID),WAGDIE-VOID,18
0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,,Gods Unchained,GODS,18
0xc3b7defdb971999d56588f108ae2590c56e88475,,Invader,INVDR,18
0xd2c562cd6cdae7cd97fb51474b15dbca7886b935,,DigiRocks,ROCKS,18
0x6133a1d8c4bf787127b235f3677e119517a0c132,,StandardToken,ST,18
0x991266869bb7ba6f0b9dc9564b6792264d46fca9,,Axolittles,AXO,18
0x27702a26126e0b3702af63ee09ac4d1a084ef628,,aleph.im v2,ALEPH,18
0x4531d09c51922094cd140ee24da59b060a0ef795,,SPAM by JayDelay 2019 108 ttl,SPAM,18
0x1f104e7b11a6f5b4a15a438e0a107954afd7769f,,Shinsei Galverse,GALS,18
0x543ff227f64aa17ea132bf9886cab5db55dcaddf,,DAOstack,GEN,18
0x68c6d02d44e16f1c20088731ab032f849100d70f,,SushiSwap LP Token,SLP,18
0x0f83287ff768d1c1e17a42f44d644d7f22e8ee1d,,Synth sCHF,sCHF,18
0x92425a88c18ced9cf3a1b9f686e4ceb36e35c7a4,,Bored Mummy Baby Waking Up,BMBWU,18
0x99fe3b1391503a1bc1788051347a1324bff41452,,SportX,SX,18
0x6a55b1105497ce7939349f83cfe8b966845b1eb8,,Doge Gold,DGLD,18
0xdcc995d4661a78995dbbefe75a8bbf59b7b5e613,,Binary Electric Banking Token,BEB,18
0x07b68e17d3253cbcfc1520f1b1e8ef75b0d1f6d2,,HoldersDao,HOLD,18
0x8287c7b963b405b7b8d467db9d79eec40625b13a,,SWINGBY token,SWINGBY,18
0xa6a5deea66550772d4a2d77ecbe0187451a4f19e,,Fraktal,FRAK,18
0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,,SushiSwap LP Token,SLP,18
0x1576e77318b1b570f003e095d46c38319fb770b1,,Pixel goblintown,PXLGOB,18
0x777078f4bc29d6fbcb0e8834c68fd2f72428a7a3,,MoonVamps,VAMPS,18
0xbacaa9a22281a73d6b150c9dccad3c49ab886e13,,SpaceBoysNFT,SPACEX,18
0x72b886d09c117654ab7da13a14d603001de0b777,,XDEFI,XDEFI,18
0x970a0b8028f6ff85392824f20136dc9fc56d7488,,Robotos,ROBOTO,18
0x69570f3e84f51ea70b7b68055c8d667e77735a25,,Betswap.gg,BSGG,18
0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,,Free Coin,FREE,18
0xa8bd98f383a567dbc82dbcaf5fe899fe0668d67b,,Love,LOVE,18
0xd5cd84d6f044abe314ee7e414d37cae8773ef9d3,,Harmony ONE,1ONE,18
0x1864ce27e9f7517047933caae530674e8c70b8a7,,Pibble Token,PIB,18
0xed1480d12be41d92f36f5f7bdd88212e381a3677,,FIAT DAO Token,FDT,18
0x0affa06e7fbe5bc9a764c979aa66e8256a631f02,,Polybius Token,PLBT,6
0x62550c9c4d5fba8343752b4c0a37ed6915da05f0,,CanineCartel,CARTEL20,18
0xb57420fad6731b004309d5a0ec7c6c906adb8df7,,DotOracle,DTO,18
0xf0ec9df5f03306c19a48ec4eaa953210536420df,,TitledTest1,TT1,18
0xae5d1aae108a169b1abe93d6d9d3faea60a74e31,,Chimpers,CHIMP,18
0x67c5870b4a41d4ebef24d2456547a03f1f3e094b,,GoodDollar,G$,2
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,,SuperFarm,SUPER,18
0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,,LoopringCoin V2,LRC,18
